route_id,deployment,http_method,path,surface,controller_method,source,current_guard,current_target_predicate,canonical_action,target_accepted_principal_lanes,target_resolver,risk_tier,migration_mode,disposition,review_status,notes,required_sections
mvc:get:/api/v1/open/runtime/binding-audit,NAVIGATOR_LAUNCHER,GET,/api/v1/open/runtime/binding-audit,OPEN_API_ROUTING_GATE,OpenApiController.auditRuntimeBinding,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:560,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + ClientApp runtime key/secret direct read-only resolver + foreign-credential-lane rejection,exact tenant+upstream system+ClientApp+upstream user+agent+model+directory ownership derived server-side from validated long-term runtime credential and durable bindings,runtime.binding.audit.read,CLIENT_APP/RUNTIME_LONG_TERM (exact self only),RUNTIME_CLIENT_APP_BINDING_AUDIT_RESOLVER[appKey|secret|upstreamUserId|agentCode|modelConfigId|directoryId],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,"strict read-only transaction over durable binding and registration state; no access/runtime/task token issuance; no task/context/session creation; no Worker/model/BusinessFunction dispatch; no reconcile or provisioning mutation",PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/open/runtime/task-audit,NAVIGATOR_LAUNCHER,GET,/api/v1/open/runtime/task-audit,OPEN_API_ROUTING_GATE,OpenApiController.auditRuntimeTask,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:590,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + ClientApp runtime key/secret direct read-only resolver + foreign-credential-lane rejection,exact tenant+upstream system+ClientApp+upstream user+existing task ownership derived server-side from validated long-term runtime credential and durable task/token/registration state,runtime.task.audit.read,CLIENT_APP/RUNTIME_LONG_TERM (exact self only),RUNTIME_CLIENT_APP_TASK_AUDIT_RESOLVER[appKey|secret|upstreamUserId|taskId],R1_SCOPED_READ,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED,"strict read-only transaction for one existing task; token missing is not revoked; task missing or foreign scope fails closed; no token issuance task creation dispatch retry recovery reconciliation or provisioning mutation",PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/open/skills/{skillId}/files/slice,NAVIGATOR_LAUNCHER,GET,/api/v1/open/skills/{skillId}/files/slice,OPEN_API_ROUTING_GATE,OpenApiController.getSkillArtifactSlice,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:912,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + ClientApp runtime-access-token resolver,runtime ClientApp/upstream-user/resource predicate distributed in controller/service (ResolvedClientAppCredentialDTO|requireClientAppAccess),runtime.skill-artifact.slice,CLIENT_APP/RUNTIME_ACCESS; delegated upstream user where action requires user-private resources,RUNTIME_CLIENT_APP_UPSTREAM_USER_SKILL_ARTIFACT_GRANT_RESOLVER[skillId|path|slice],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,"NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; management, upstream-admin, ClientApp-control, task, and Worker credentials are rejected on the target runtime route",PRINCIPAL|CREDENTIAL|TRUST|TARGET|DELEGATION
mvc:get:/api/v1/open/skills/{skillId}/files/tree,NAVIGATOR_LAUNCHER,GET,/api/v1/open/skills/{skillId}/files/tree,OPEN_API_ROUTING_GATE,OpenApiController.getSkillArtifactTree,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:900,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + ClientApp runtime-access-token resolver,runtime ClientApp/upstream-user/resource predicate distributed in controller/service (ResolvedClientAppCredentialDTO|requireClientAppAccess),runtime.skill-artifact.tree,CLIENT_APP/RUNTIME_ACCESS; delegated upstream user where action requires user-private resources,RUNTIME_CLIENT_APP_UPSTREAM_USER_SKILL_ARTIFACT_GRANT_RESOLVER[skillId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,"NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; management, upstream-admin, ClientApp-control, task, and Worker credentials are rejected on the target runtime route",PRINCIPAL|CREDENTIAL|TRUST|TARGET|DELEGATION
mvc:get:/api/v1/open/users,NAVIGATOR_LAUNCHER,GET,/api/v1/open/users,OPEN_API_ROUTING_GATE,OpenApiController.listExternalUsers,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:313,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),upstream-user.list,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_UPSTREAM_USER_OWNER_RESOLVER[instance|upstream|tenant],R1_SCOPED_READ,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:delete:/api/v1/open/users/{externalUserId},NAVIGATOR_LAUNCHER,DELETE,/api/v1/open/users/{externalUserId},OPEN_API_ROUTING_GATE,OpenApiController.deleteExternalUser,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:329,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),upstream-user.delete,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/SECURITY_ACTION; SAAS_PLATFORM/SECURITY_ACTION within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_UPSTREAM_USER_OWNER_RESOLVER[externalUserId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED_HIGH_RISK,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:get:/api/v1/open/users/{externalUserId},NAVIGATOR_LAUNCHER,GET,/api/v1/open/users/{externalUserId},OPEN_API_ROUTING_GATE,OpenApiController.getExternalUser,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:320,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),upstream-user.read,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_UPSTREAM_USER_OWNER_RESOLVER[externalUserId],R1_SCOPED_READ,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:get:/api/v1/open/workers,NAVIGATOR_LAUNCHER,GET,/api/v1/open/workers,OPEN_API_ROUTING_GATE,OpenApiController.listWorkers,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:172,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),worker.list,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_PHYSICAL_WORKER_OWNER_RESOLVER[instance|upstream|tenant],R1_SCOPED_READ,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/open/workers,NAVIGATOR_LAUNCHER,POST,/api/v1/open/workers,OPEN_API_ROUTING_GATE,OpenApiController.registerWorker,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:155,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|check|checkWorker),worker.create,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_PHYSICAL_WORKER_OWNER_RESOLVER[body-owner|upstream|tenant],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED_HIGH_RISK,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:delete:/api/v1/open/workers/{workerId},NAVIGATOR_LAUNCHER,DELETE,/api/v1/open/workers/{workerId},OPEN_API_ROUTING_GATE,OpenApiController.deleteWorker,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:206,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),worker.delete,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/SECURITY_ACTION; SAAS_PLATFORM/SECURITY_ACTION within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_PHYSICAL_WORKER_OWNER_RESOLVER[workerId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED_HIGH_RISK,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:get:/api/v1/open/workers/{workerId},NAVIGATOR_LAUNCHER,GET,/api/v1/open/workers/{workerId},OPEN_API_ROUTING_GATE,OpenApiController.getWorker,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:182,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),worker.read,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_PHYSICAL_WORKER_OWNER_RESOLVER[workerId],R1_SCOPED_READ,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:put:/api/v1/open/workers/{workerId},NAVIGATOR_LAUNCHER,PUT,/api/v1/open/workers/{workerId},OPEN_API_ROUTING_GATE,OpenApiController.updateWorker,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:194,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext),worker.update,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_PHYSICAL_WORKER_OWNER_RESOLVER[workerId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED_HIGH_RISK,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/open/workers/{workerId}/health-check,NAVIGATOR_LAUNCHER,POST,/api/v1/open/workers/{workerId}/health-check,OPEN_API_ROUTING_GATE,OpenApiController.healthCheck,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:219,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|checkWorker),worker.health-check,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_PHYSICAL_WORKER_OWNER_RESOLVER[workerId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED_HIGH_RISK,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:get:/api/v1/open/workers/{workerId}/processes,NAVIGATOR_LAUNCHER,GET,/api/v1/open/workers/{workerId}/processes,OPEN_API_ROUTING_GATE,OpenApiController.listWorkerProcesses,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:2106,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (resolveWorkerByTenant),worker.process.list,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/CONTROL_ACCESS; SAAS_PLATFORM/CONTROL_ACCESS(SAAS_PROVISIONING) within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_PHYSICAL_WORKER_PROCESS_RESOLVER[workerId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED_SENSITIVE,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:post:/api/v1/open/workers/{workerId}/processes/{pid}/kill,NAVIGATOR_LAUNCHER,POST,/api/v1/open/workers/{workerId}/processes/{pid}/kill,OPEN_API_ROUTING_GATE,OpenApiController.killWorkerProcess,addons/claude-worker-agent/src/main/java/com/foggy/navigator/claude/worker/controller/openapi/OpenApiController.java:2131,ExternalSurfaceGateFilter(NAVIGATOR_EXTERNAL_ENABLED) + Spring permitAll + AuthInterceptor context + @RequireAuth(ROLES:TENANT_ADMIN),UserContext tenant/user plus resource-specific checks remain distributed (UserContext|resolveBoundProcessTaskId|resolveProcessIdentity|resolveWorkerByTenant),worker.process.kill,LEGACY_NAVIGATOR_USER/TENANT_ADMIN on registered /api/v1/open migration route only; INSTANCE_ROOT/SECURITY_ACTION; SAAS_PLATFORM/SECURITY_ACTION within exact upstream/tenant grant on successor management route only; typed management credential MUST_BE_REJECTED on /api/v1/open,TYPED_MANAGEMENT_PHYSICAL_WORKER_PROCESS_RESOLVER[workerId|pid|boundTask],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_OPEN_TO_TYPED_MANAGEMENT,MIGRATE_TO_MANAGEMENT,STATIC_REVIEWED_HIGH_RISK,NAVIGATOR_EXTERNAL_ENABLED is only this routing gate; never production/provider/Worker-Gateway readiness; legacy Navigator-user access may remain only for the registered migration window; typed principal uses the successor management route and is rejected on /open,PRINCIPAL|CREDENTIAL|TRUST|TARGET|AUTHORITY|PLATFORM_GRANT|TENANT_AUTHORITY
mvc:get:/api/v1/diagnostic-shares/{token},NAVIGATOR_LAUNCHER,GET,/api/v1/diagnostic-shares/{token},SHARE_CAPABILITY,ErrorDiagnosticController.publicDiagnostic,session-module/src/main/java/com/foggy/navigator/session/controller/ErrorDiagnosticController.java:78,Spring permitAll + diagnostic share token lookup/expiry,diagnostic/share ownership or bearer-token record checks (none),diagnostic-share.read,DIAGNOSTIC_SHARE_GRANTEE/DIAGNOSTIC_SHARE_TOKEN,DIAGNOSTIC_SHARE_TOKEN_RESOLVER[token],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:post:/api/v1/shared/ask,NAVIGATOR_LAUNCHER,POST,/api/v1/shared/ask,SHARE_CAPABILITY,SharedAskController.ask,session-module/src/main/java/com/foggy/navigator/session/controller/SharedAskController.java:52,Spring permitAll + sharing-key bearer capability validation,share-key record scope + target checks (SharingKeyEntity|agentResolver|checkOperation|required|resolveAgent|resolveContext|validateForKeyOnly|validateOperationAndConsume),share.ask.ask,SHARE_GRANTEE/SHARING_KEY_CAPABILITY,SHARE_KEY_SHARE_ASK_SCOPE_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/shared/files/list,NAVIGATOR_LAUNCHER,GET,/api/v1/shared/files/list,SHARE_CAPABILITY,SharedFileController.listFiles,session-module/src/main/java/com/foggy/navigator/session/controller/SharedFileController.java:44,Spring permitAll + sharing-key bearer capability validation,share-key record scope + target checks (SharingKeyEntity|checkFacadeAvailable|checkOperation|getOwnerUserId|validateForKeyOnly),share.file.list-files,SHARE_GRANTEE/SHARING_KEY_CAPABILITY,SHARE_KEY_SHARE_FILE_SCOPE_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/shared/files/read,NAVIGATOR_LAUNCHER,GET,/api/v1/shared/files/read,SHARE_CAPABILITY,SharedFileController.readFile,session-module/src/main/java/com/foggy/navigator/session/controller/SharedFileController.java:71,Spring permitAll + sharing-key bearer capability validation,share-key record scope + target checks (SharingKeyEntity|checkFacadeAvailable|checkOperation|getOwnerUserId|validateForKeyOnly),share.file.read-file,SHARE_GRANTEE/SHARING_KEY_CAPABILITY,SHARE_KEY_SHARE_FILE_SCOPE_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/shared/files/search,NAVIGATOR_LAUNCHER,GET,/api/v1/shared/files/search,SHARE_CAPABILITY,SharedFileController.searchFiles,session-module/src/main/java/com/foggy/navigator/session/controller/SharedFileController.java:98,Spring permitAll + sharing-key bearer capability validation,share-key record scope + target checks (SharingKeyEntity|checkFacadeAvailable|checkOperation|getOwnerUserId|validateForKeyOnly),share.file.search-files,SHARE_GRANTEE/SHARING_KEY_CAPABILITY,SHARE_KEY_SHARE_FILE_SCOPE_RESOLVER[LIST_OR_BODY_TARGET],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/shared/sessions/{sessionId},NAVIGATOR_LAUNCHER,GET,/api/v1/shared/sessions/{sessionId},SHARE_CAPABILITY,SharedTaskController.getSessionMessages,session-module/src/main/java/com/foggy/navigator/session/controller/SharedTaskController.java:92,Spring permitAll + sharing-key bearer capability validation,share-key record scope + target checks (SharingKeyEntity|checkOperation|requireOwnedSession|resourceAccessService|validateForKeyOnly),share.task.get-session-messages,SHARE_GRANTEE/SHARING_KEY_CAPABILITY,SHARE_KEY_SHARE_TASK_SCOPE_RESOLVER[sessionId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/shared/tasks/{taskId},NAVIGATOR_LAUNCHER,GET,/api/v1/shared/tasks/{taskId},SHARE_CAPABILITY,SharedTaskController.getTask,session-module/src/main/java/com/foggy/navigator/session/controller/SharedTaskController.java:47,Spring permitAll + sharing-key bearer capability validation,share-key record scope + target checks (SharingKeyEntity|checkOperation|resolveSharedAgent|validateForKeyOnly),share.task.get-task,SHARE_GRANTEE/SHARING_KEY_CAPABILITY,SHARE_KEY_SHARE_TASK_SCOPE_RESOLVER[taskId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:get:/api/v1/shared/tasks/{taskId}/artifacts,NAVIGATOR_LAUNCHER,GET,/api/v1/shared/tasks/{taskId}/artifacts,SHARE_CAPABILITY,SharedTaskController.getArtifacts,session-module/src/main/java/com/foggy/navigator/session/controller/SharedTaskController.java:141,Spring permitAll + sharing-key bearer capability validation,share-key record scope + target checks (SharingKeyEntity|checkOperation|resolveSharedAgent|validateForKeyOnly),share.task.get-artifacts,SHARE_GRANTEE/SHARING_KEY_CAPABILITY,SHARE_KEY_SHARE_TASK_SCOPE_RESOLVER[taskId],R2_SENSITIVE_READ_OR_MUTATION_OR_EXECUTION,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_SENSITIVE,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
mvc:post:/api/v1/shared/tasks/{taskId}/cancel,NAVIGATOR_LAUNCHER,POST,/api/v1/shared/tasks/{taskId}/cancel,SHARE_CAPABILITY,SharedTaskController.cancelTask,session-module/src/main/java/com/foggy/navigator/session/controller/SharedTaskController.java:72,Spring permitAll + sharing-key bearer capability validation,share-key record scope + target checks (SharingKeyEntity|checkOperation|validateForKeyOnly),share.task.cancel-task,SHARE_GRANTEE/SHARING_KEY_CAPABILITY,SHARE_KEY_SHARE_TASK_SCOPE_RESOLVER[taskId],R3_SECURITY_BOUNDARY_OR_DESTRUCTIVE,LEGACY_ENFORCE,KEEP,STATIC_REVIEWED_HIGH_RISK,owner/tenant/resource predicate remains distributed today; canonical resolver is the fail-closed target contract,PRINCIPAL|CREDENTIAL|TRUST|TARGET
